1,8,11,360,94,220,290,12,570,400,47,160,147,27,368,358,68,125
8,8,11,150,60,244,456,57,458,460,2,345,790,67,340,168,57,160
15,8,11,404,404,404,166,38,260,370,8,125,335,11,470,379,94,130
22,8,11,579,12,660,277,60,550,347,41,669,348,52,499,680,49,450
29,8,11,579,11,128,377,70,334,404,404,404,404,404,404,404,404,404
5,9,11,570,24,167,268,69,126,480,28,224,360,98,468,245,13,346
12,9,11,117,95,690,349,60,280,567,82,147,448,63,166,458,72,147
19,9,11,369,84,149,580,31,227,360,99,144,116,88,567,690,53,599
26,9,11,268,61,678,120,33,148,679,27,368,680,47,250,457,65,168
3,10,11,168,53,670,248,46,240,370,4,239,404,404,404,123,66,457
10,10,11,569,0,190,235,8,288,170,87,160,235,2,138,568,78,279
17,10,11,189,88,125,358,68,233,138,24,356,480,23,120,358,62,156
31,10,11,136,4,770,479,8,233,267,54,167,280,5,339,279,87,269
7,11,11,378,84,167,788,38,369,112,45,168,366,54,400,660,25,249
14,11,11,160,78,134,179,71,560,145,0,677,170,89,126,790,62,390
21,11,11,368,73,157,490,35,230,779,39,199,150,68,378,135,99,568
28,11,11,278,73,229,880,66,169,348,57,368,469,97,368,257,43,238
5,12,11,460,1,489,468,84,149,250,72,110,450,95,780,135,93,247
12,12,11,690,54,130,270,96,150,458,70,145,280,0,127,330,62,679
19,12,11,359,79,117,226,5,357,259,60,126,390,27,160,256,30,370
26,12,11,117,97,278,469,91,380,155,14,446,699,49,900,344,14,158
2,1,12,569,6,600,770,41,560,270,92,138,236,15,230,889,56,448
9,1,12,157,39,469,189,84,158,568,98,260,690,51,470,238,35,177
16,1,12,690,58,134,157,31,678,190,8,567,258,50,370,112,46,790
23,1,12,180,91,290,138,21,470,370,2,345,404,404,404,140,58,378
30,1,12,170,89,289,478,95,230,247,39,270,157,36,790,378,88,369
6,2,12,478,91,588,135,98,170,466,66,123,668,0,145,569,0,127
13,2,12,457,63,599,249,55,348,290,16,268,579,12,156,790,60,479
