31,3,14,560,16,448,230,59,180,379,95,168,129,29,270,226,7,124,246,29,289
7,4,14,167,43,247,488,2,138,170,80,190,237,23,148,468,88,125,556,65,780
14,4,14,577,92,480,280,0,389,149,46,448,789,47,458,290,14,158,278,75,267
21,4,14,234,97,458,680,41,146,138,26,123,127,3,229,559,98,567,380,19,568
28,4,14,177,56,178,568,97,124,680,40,118,146,19,270,278,73,445,260,87,368
5,5,14,230,59,180,990,85,267,127,6,457,455,48,378,270,90,136,344,14,356
12,5,14,790,61,470,190,2,129,245,10,677,128,18,125,567,83,779,570,28,189
19,5,14,458,70,127,269,72,145,355,38,468,256,37,359,128,17,278,448,63,120
26,5,14,247,34,347,147,26,600,446,43,689,170,81,380,112,40,190,167,43,256
2,6,14,157,30,479,225,99,379,179,75,159,237,29,135,800,88,468,399,11,290
9,6,14,246,24,158,568,98,134,188,72,345,249,50,244,780,58,558,688,25,456
16,6,14,578,1,290,145,1,245,133,76,790,355,38,116,139,37,458,568,98,459
23,6,14,679,25,690,180,91,560,145,3,580,234,98,260,244,3,256,277,69,478
30,6,14,250,71,119,569,1,579,567,82,336,125,89,379,588,15,230,140,57,458
7,7,14,280,4,590,260,86,240,257,43,580,239,44,347,380,16,123,133,71,146
14,7,14,900,98,134,680,46,169,489,15,249,349,62,480,150,60,235,367,60,136
21,7,14,449,71,146,560,11,236,299,5,159,467,70,190,123,64,220,139,33,229
28,7,14,899,61,560,404,404,404,589,28,567,268,60,668,125,81,236,377,75,690
4,8,14,178,64,338,780,50,136,124,78,800,159,51,560,569,5,168,470,14,356
11,8,14,380,12,390,667,91,128,469,92,228,369,84,789,404,404,404,588,16,178
18,8,14,189,80,460,778,20,578,127,1,399,347,41,146,370,8,170,456,59,469
25,8,14,260,82,570,480,21,119,467,77,160,168,58,125,479,0,668,404,404,404
1,9,14,115,75,456,367,67,179,155,18,233,345,22,237,378,89,450,118,7,359
8,9,14,690,57,124,179,76,150,578,5,366,778,23,148,580,32,228,347,41,227
15,9,14,890,72,156,129,25,889,135,93,670,127,6,358,390,28,378,680,44,239
