18,11,13,278,72,589,235,6,114,339,52,129,168,56,790,259,69,117,457,64,158,350,86,457
24,11,13,269,71,678,125,87,368,347,46,349,300,33,148,489,10,668,349,64,338,400,49,667
2,12,13,129,21,236,559,94,130,279,83,670,356,44,680,259,69,478,278,70,479,580,32,138
9,12,13,479,1,777,140,52,390,580,31,560,788,35,177,129,23,157,448,63,599,389,8,134
16,12,13,135,95,230,368,72,570,569,3,670,136,4,158,235,9,568,229,31,236,134,87,160
23,12,13,228,26,448,146,12,480,267,51,146,566,78,990,147,22,179,336,27,179,889,51,560
30,12,13,250,78,990,337,35,258,136,2,390,369,81,128,237,24,158,235,37,188,780,58,170
6,1,14,457,60,127,447,52,237,660,29,667,369,83,157,477,81,245,257,47,278,135,96,556
13,1,14,158,49,360,404,404,404,370,2,570,380,10,479,690,57,467,489,11,489,136,3,238
20,1,14,160,76,457,134,85,230,569,5,230,900,95,177,237,21,155,780,58,440,404,404,404
27,1,14,244,1,119,268,68,125,566,77,179,357,54,699,478,97,467,117,95,249,189,80,299
3,2,14,339,56,114,178,69,180,148,39,234,660,23,445,588,12,147,236,18,477,149,41,290
10,2,14,168,56,367,589,29,478,128,11,470,466,64,356,478,95,168,148,39,270,347,44,356
17,2,14,149,48,189,134,81,290,467,78,170,489,17,124,446,41,399,550,2,688,167,40,118
24,2,14,499,23,346,340,77,124,679,20,569,469,98,125,199,91,227,279,88,800,678,19,469
3,3,14,780,56,790,368,70,334,456,56,349,678,15,690,459,87,250,348,52,679,348,54,446
10,3,14,279,85,249,223,73,445,146,17,890,145,8,134,170,84,149,457,62,679,139,38,350
17,3,14,404,404,404,289,96,349,230,59,270,478,90,280,238,35,168,688,22,480,404,404,404
24,3,14,404,404,404,356,49,450,118,4,248,116,81,119,278,75,357,577,90,235,467,72,660
31,3,14,247,36,358,330,67,359,240,64,257,156,22,156,400,43,779,338,48,134,189,87,557
7,4,14,236,11,380,223,72,147,167,45,690,889,59,199,680,40,235,478,94,220,169,69,360
14,4,14,136,7,340,278,70,460,378,82,570,570,28,350,259,66,349,160,79,469,138,27,223
21,4,14,235,7,124,450,98,170,149,42,237,378,89,469,880,66,880,346,30,127,158,49,379
28,4,14,147,26,178,799,54,347,370,0,550,450,91,227,689,37,115,678,16,349,138,28,378
5,5,14,345,23,788,128,16,259,446,45,889,360,91,119,359,70,145,468,86,259,136,9,469
12,5,14,337,34,347,560,12,237,990,82,138,246,21,146,178,69,450,290,18,369,669,12,138
19,5,14,369,87,458,289,91,146,770,46,150,356,44,789,235,5,258,458,71,380,367,68,369
26,5,14,679,27,160,119,16,150,290,12,778,168,51,380,346,31,678,330,69,900,399,15,889
2,6,14,577,90,244,140,55,267,468,87,278,460,8,468,130,48,369,347,40,238,138,22,778
9,6,14,160,74,356,779,33,120,180,95,447,123,61,489,600,68,369,404,404,404,239,44,239
16,6,14,380,13,346,167,41,560,289,98,134,358,65,267,890,74,130,380,19,126,457,68,233
23,6,14,690,56,169,136,7,890,240,60,145,667,90,235,356,40,489,689,33,157,490,31,119
30,6,14,468,89,126,467,71,236,335,18,125,170,85,159,234,90,389,568,92,156,190,7,133
7,7,14,167,48,350,356,44,149,269,76,448,279,89,126,225,90,479,277,63,445,289,91,335
14,7,14,128,16,150,139,33,670,779,39,234,379,91,290,156,22,688,290,17,269,488,61,344
21,7,14,890,76,169,269,76,466,245,19,469,125,87,340,560,11,678,470,18,279,234,96,600
28,7,14,235,54,149,404,404,404,560,12,200,680,47,467,557,70,569,489,11,470,145,8,116
4,8,14,790,60,370,447,51,146,468,83,580,345,27,124,189,89,559,288,80,479,404,404,404
11,8,14,257,48,369,113,53,238,257,40,479,160,73,337,404,404,404,138,22,570,147,25,690
18,8,14,248,46,169,360,98,125,880,67,179,140,53,238,138,24,400,113,59,270,399,13,247
25,8,14,559,98,567,490,31,669,677,6,448,778,27,368,299,5,249,404,404,404,404,404,404
1,9,14,360,94,590,340,72,679,269,73,445,350,85,780,490,38,279,670,39,469,225,97,278
8,9,14,348,56,358,168,51,290,239,49,180,170,89,180,238,30,569,449,75,799,235,7,160
15,9,14,234,93,238,269,76,790,344,7,160,227,19,379,128,18,440,560,14,149,559,96,358
22,9,14,123,60,127,790,63,580,690,52,200,279,82,138,270,95,258,336,24,239,145,1,236
29,9,14,268,69,360,367,66,600,557,78,116,277,61,669,404,404,404,159,51,380,299,7,250
6,10,14,404,404,404,680,40,370,270,92,336,350,89,568,144,92,390,147,29,577,470,15,230
13,10,14,160,77,890,240,62,147,558,88,189,267,56,466,125,83,670,668,4,248,247,38,134
27,10,14,404,404,404,220,41,137,237,26,114,259,69,234,126,90,569,670,38,350,679,23,689
3,11,14,780,52,147,130,44,680,550,3,580,138,23,779,256,38,170,345,27,458,790,60,244
10,11,14,467,71,236,669,12,570,789,47,179,440,82,570,788,36,277,580,35,249,566,75,780
17,11,14,230,53,256,457,62,156,345,29,360,249,58,116,247,36,268,349,65,690,158,41,489
24,11,14,278,74,239,467,75,690,366,51,290,260,81,128,780,57,133,390,28,189,224,84,158
1,12,14,139,32,156,148,34,158,569,1,245,380,15,168,226,9,900,800,86,277,130,45,889
8,12,14,257,40,569,139,31,380,390,24,158,358,62,129,258,56,790,670,31,669,179,75,267
15,12,14,336,27,449,247,30,460,358,62,237,158,49,270,790,64,220,170,89,379,126,91,155
22,12,14,278,76,899,668,9,450,349,62,156,788,38,189,569,4,149,389,5,249,790,66,178
29,12,14,360,99,225,230,56,367,228,24,455,344,18,350,670,30,488,260,83,599,370,5,889
5,1,15,130,49,126,478,96,240,270,91,470,600,65,249,780,53,148,470,14,338,459,82,480
12,1,15,356,41,290,124,71,155,404,404,404,249,59,577,558,84,167,249,57,368,199,98,170
19,1,15,789,42,255,146,14,239,688,23,788,289,92,480,139,33,490,244,6,367,478,91,119
26,1,15,404,404,404,224,80,370,367,61,137,227,13,355,488,8,170,667,97,188,158,49,144
2,2,15,367,62,390,449,71,137,478,99,478,246,27,160,146,16,899,688,24,356,466,67,359
9,2,15,358,64,112,158,41,245,559,90,488,167,46,259,589,25,357,278,76,240,245,17,340
16,2,15,235,8,459,599,31,245,167,43,355,689,34,167,269,79,199,689,37,458,378,83,670
23,2,15,227,16,259,258,59,270,570,24,130,444,21,290,800,81,560,269,74,455,188,73,148
2,3,15,489,15,690,157,38,567,780,59,388,778,24,112,404,404,404,270,95,690,168,53,256
9,3,15,117,92,589,378,86,790,236,18,567,470,13,148,404,404,404,404,404,404,404,404,404
16,3,15,404,404,404,247,36,169,258,55,780,112,49,360,677,2,589,345,29,144,367,66,457
23,3,15,348,50,235,344,14,347,360,95,230,146,16,880,589,29,289,446,43,580,399,19,469
30,3,15,256,34,167,368,70,136,488,2,660,359,78,279,570,27,269,556,66,367,460,3,247
6,4,15,247,38,116,370,2,570,579,11,470,556,64,257,279,81,399,278,78,477,246,26,114
13,4,15,368,70,190,779,31,146,369,84,149,147,23,120,469,98,558,135,96,457,150,68,279
20,4,15,690,55,168,158,41,146,247,37,160,577,99,478,145,2,499,168,50,118,990,84,158
27,4,15,888,43,670,469,96,150,126,98,116,367,65,780,557,77,359,158,40,226,336,22,147
4,5,15,145,4,130,469,97,278,159,58,116,880,60,460,330,65,447,560,16,169,336,27,890
11,5,15,350,87,188,368,78,378,227,11,579,229,34,356,137,13,788,257,49,135,667,95,258
18,5,15,379,94,158,457,65,780,470,12,345,346,38,378,235,7,124,257,49,126,400,43,166
25,5,15,470,14,220,360,91,236,558,86,123,150,60,244,199,96,880,359,71,155,379,95,140
1,6,15,127,0,127,268,67,467,289,97,124,560,18,378,189,81,678,467,75,889,355,37,458
8,6,15,345,26,178,140,59,568,244,2,589,189,83,599,268,62,499,560,11,560,122,59,559
15,6,15,134,80,578,289,96,150,127,9,388,0,9,126,678,19,135,220,42,589,780,57,133
22,6,15,458,74,149,349,64,130,300,31,290,157,33,346,237,20,668,125,89,126,449,78,990
