26,1,15,404,404,404,880,61,579,250,73,139,249,58,567,369,80,578
2,2,15,389,5,140,599,31,128,690,53,157,789,46,448,499,21,489
9,2,15,689,38,279,248,45,690,133,77,557,469,91,236,280,4,699
16,2,15,357,74,239,236,16,448,238,31,245,178,60,389,358,68,125
23,2,15,567,80,370,770,45,366,159,58,440,239,44,248,447,51,137
2,3,15,234,92,679,359,73,238,370,5,168,470,10,127,404,404,404
9,3,15,188,78,125,260,82,138,130,48,233,890,77,160,404,404,404
16,3,15,270,99,469,400,47,359,268,60,460,138,27,340,799,57,467
23,3,15,290,18,134,280,7,179,245,15,249,404,404,404,569,1,560
30,3,15,358,77,557,378,80,389,380,12,345,480,24,590,156,26,178
6,4,15,150,67,160,600,66,349,557,70,389,246,26,240,180,93,229
13,4,15,347,47,890,589,23,157,357,56,790,600,63,349,199,90,136
20,4,15,360,94,680,568,95,177,159,52,228,267,51,227,137,17,566
27,4,15,289,96,448,230,53,445,130,49,388,279,86,349,300,38,378
4,5,15,335,14,248,456,59,117,679,28,468,250,76,790,570,20,668
11,5,15,460,0,136,349,66,367,146,13,157,456,51,579,678,13,120
18,5,15,379,92,147,270,99,559,137,25,339,244,5,177,568,92,480
25,5,15,700,76,349,279,84,248,770,44,167,114,60,389,150,68,567
1,6,15,367,64,257,116,87,340,246,24,699,157,34,130,118,9,379
8,6,15,560,11,128,140,53,346,690,57,557,158,44,248,679,20,370
15,6,15,247,37,377,789,44,699,770,43,157,378,84,257,667,91,137
22,6,15,357,56,123,570,25,267,440,82,129,345,22,138,678,18,116
29,6,15,480,24,167,137,11,344,380,10,145,126,95,690,360,92,147
6,7,15,300,36,150,558,84,239,114,68,279,450,96,178,800,89,234
13,7,15,670,31,560,139,31,245,780,54,248,344,11,579,689,31,128
20,7,15,357,51,137,146,17,359,590,43,779,279,88,260,145,5,113
27,7,15,577,95,456,159,53,256,359,76,790,467,78,990,157,37,368
3,8,15,115,70,280,890,72,679,480,25,447,379,99,667,369,83,490
10,8,15,189,88,260,678,12,255,478,99,180,340,76,349,246,22,156
17,8,15,239,44,130,157,36,178,380,17,359,470,17,557,457,61,236
24,8,15,124,76,466,490,34,257,880,65,140,269,74,347,379,90,668
31,8,15,346,32,390,569,1,344,560,11,227,460,8,558,119,13,256
7,9,15,660,27,160,579,16,123,459,87,133,279,81,489,366,53,689
14,9,15,280,6,358,559,90,127,557,73,247,156,24,167,348,53,779
21,9,15,269,71,579,468,88,990,160,79,144,119,15,168,368,78,125
28,9,15,580,39,234,139,33,148,567,83,247,169,60,280,677,5,799
